	nome_produto	valor_produto	data_busca	link_produto
237	Memória Aegis 16Gb 240P Ddr3 1600 Pc3 12800 G.Skill - G Skill	858.9	5/10/2017	https://www.magazineluiza.com.br/memoria-aegis-16gb-240p-ddr3-1600-pc3-12800-g.skill-g-skill/p/7418811/ia/mddr/
238	Hd Externo Portatil Western Digital My Passport Vermelho 1 Tb, Usb 3.0 - Wdbynn0010brd-Wesn - Western Digital	434.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-portatil-western-digital-my-passport-vermelho-1-tb-usb-3.0-wdbynn0010brd-wesn-western-digital/p/7421829/ia/iahp/
239	Pen Drive 32 Gb Usb 2.0 Usm-32Sa2/B Sony - Sony	119.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-32-gb-usb-2.0-usm-32sa2-b-sony-sony/p/7422851/ia/inaz/
240	Pen Drive Tira de Couro - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-tira-de-couro-mega-emporio/p/7435511/ia/inaz/
241	Pen Drive Stitch Sentado com Orelhas em Pé 4 ou 8 GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-stitch-sentado-com-orelhas-em-pe-4-ou-8-gb-mega-emporio/p/7435548/ia/inaz/
242	Pendrive Retrátil 32Gb Interface Usb Usm32gr Sony - Sony	66.9	5/10/2017	https://www.magazineluiza.com.br/pendrive-retratil-32gb-interface-usb-usm32gr-sony-sony/p/7437060/ia/inaz/
243	Memória Ram Sodimm 8Gb Ddr4 2133Mhz Cmso8gx4m1a2133c15 Corsair - Corsair	415.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-sodimm-8gb-ddr4-2133mhz-cmso8gx4m1a2133c15-corsair-corsair/p/7437015/ia/mddr/
244	Pen Drive Pânico - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-panico-mega-emporio/p/7439294/ia/inaz/
245	Pen Drive Corrente Cruz Metal com Strass - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-corrente-cruz-metal-com-strass-mega-emporio/p/7439635/ia/inaz/
246	Pen Drive Usb 3.1 8Gb Datatraveler 50 Roxo Dt50/8Gb Kingston - Kingston	37.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-usb-3.1-8gb-datatraveler-50-roxo-dt50-8gb-kingston-kingston/p/7437906/ia/inaz/
247	Pen Drive MM Cartola - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mm-cartola-mega-emporio/p/7439519/ia/inaz/
248	Hd 3tb seagate barracuda interno (st3000dm008) - Seagate	545.5	5/10/2017	https://www.magazineluiza.com.br/hd-3tb-seagate-barracuda-interno-st3000dm008-seagate/p/7462564/ia/inaz/
249	Pen Drive Homem Aranha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-homem-aranha-mega-emporio/p/7465609/ia/inaz/
250	Pen Drive Boneco Flexível - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-flexivel-mega-emporio/p/7432434/ia/inaz/
251	Pen Drive Pernalonga - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pernalonga-mega-emporio/p/7444626/ia/inaz/
252	Pen Drive Alce - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-alce-mega-emporio/p/7452524/ia/inaz/
253	Pen Drive Guitarra Les Paul - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-guitarra-les-paul-mega-emporio/p/7461721/ia/inaz/
254	HD Externo 8TB Seagate USB 3.0 - STDT8000100 - Preto - Seagate	1299.0	5/10/2017	https://www.magazineluiza.com.br/hd-externo-8tb-seagate-usb-3.0-stdt8000100-preto-seagate/p/7464957/ia/inaz/
255	Pen Drive Guitarra MTV - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-guitarra-mtv-mega-emporio/p/7465954/ia/inaz/
256	Memória Gamer Ddr4 Savage 32Gb 2800Mhz Hx428c14sb2k4/32 Hyperx - Hyperx	2120.9	5/10/2017	https://www.magazineluiza.com.br/memoria-gamer-ddr4-savage-32gb-2800mhz-hx428c14sb2k4-32-hyperx-hyperx/p/7461086/ia/mddr/
257	Pen Drive Cadeado de Metal - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-cadeado-de-metal-mega-emporio/p/7497892/ia/inaz/
258	Pen Drive Ninja várias Cores - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ninja-varias-cores-mega-emporio/p/7499398/ia/inaz/
259	Pen drive usb 3.0 kingston dtse9g2/16gb datatraveler se9 g2 16gb prata int - Kingston	42.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-usb-3.0-kingston-dtse9g2-16gb-datatraveler-se9-g2-16gb-prata-int-kingston/p/7500877/ia/inaz/
260	Hd Interno 3TB ST3000DM001 Barracuda - Seagate - Seagate	646.9	5/10/2017	https://www.magazineluiza.com.br/hd-interno-3tb-st3000dm001-barracuda-seagate-seagate/p/7526270/ia/inaz/
261	Memória Servidor Lenovo 16Gb Ddr4 2133Mhz Ecc Udimm Ktl-Ts421e/16G Kingston - Kingston	1147.9	5/10/2017	https://www.magazineluiza.com.br/memoria-servidor-lenovo-16gb-ddr4-2133mhz-ecc-udimm-ktl-ts421e-16g-kingston-kingston/p/7525783/ia/mddr/
262	Pen Drive Simpsons Lisa 8GB PD072 - Multilaser - Multilaser	40.41	5/10/2017	https://www.magazineluiza.com.br/pen-drive-simpsons-lisa-8gb-pd072-multilaser-multilaser/p/7522335/ia/inaz/
263	Pen Drive Ninja várias Cores - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ninja-varias-cores-mega-emporio/p/7516841/ia/inaz/
264	Pen Drive Stitch Sentado com Orelhas em Pé 4 ou 8 GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-stitch-sentado-com-orelhas-em-pe-4-ou-8-gb-mega-emporio/p/7517656/ia/inaz/
265	Cartão De Memória Micro-Sd 64Gb Classe 10 Sr-64Uy2a Sony - Sony	278.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-micro-sd-64gb-classe-10-sr-64uy2a-sony-sony/p/7520141/ia/inaz/
266	Pen drive multilaser pd054 nano 16gb - Multilaser	62.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-multilaser-pd054-nano-16gb-multilaser/p/7520459/ia/inaz/
267	Memória Desktop Gamer Ddr4 Predator 32Gb Hx430c15pb3k2/32 Hyperx - Hyperx	2204.9	5/10/2017	https://www.magazineluiza.com.br/memoria-desktop-gamer-ddr4-predator-32gb-hx430c15pb3k2-32-hyperx-hyperx/p/7522146/ia/mddr/
268	HD Interno ST2000DM001 Barracuda 2TB - SEAGATE - Seagate	469.9	5/10/2017	https://www.magazineluiza.com.br/hd-interno-st2000dm001-barracuda-2tb-seagate-seagate/p/7521560/ia/inaz/
269	Memória Ram Ripjawsz 16Gb Ddr3 1.5V 1600Mhz G Skill - G Skill	944.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-ripjawsz-16gb-ddr3-1.5v-1600mhz-g-skill-g-skill/p/7490112/ia/mddr/
270	Pen Drive Macaquinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-macaquinho-mega-emporio/p/7490704/ia/inaz/
271	Pen Drive Dedo - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-dedo-mega-emporio/p/7482438/ia/inaz/
272	Pen Drive Star Wars Darth Vader 8GB PD035 Multilaser. - Multilaser	46.09	5/10/2017	https://www.magazineluiza.com.br/pen-drive-star-wars-darth-vader-8gb-pd035-multilaser.-multilaser/p/7483184/ia/inaz/
273	Hdd Externo 2.5 Portátil Expansion 4 Teras Usb 3.0 Stea4000400 Seagate - Seagate	776.9	5/10/2017	https://www.magazineluiza.com.br/hdd-externo-2.5-portatil-expansion-4-teras-usb-3.0-stea4000400-seagate-seagate/p/7485443/ia/iahp/
274	Pen Drive Garrafa de Heineken - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garrafa-de-heineken-mega-emporio/p/7477366/ia/inaz/
275	Pen Drive Pirata com Mão de Gancho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pirata-com-mao-de-gancho-mega-emporio/p/7470333/ia/inaz/
276	Pen Drive Raquete de Ping-Pong - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-raquete-de-ping-pong-mega-emporio/p/7471209/ia/inaz/
277	Pen Drive Ninja com Espada - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ninja-com-espada-mega-emporio/p/7487492/ia/inaz/
278	Cartão De Memória Classe 4 8Gb Multikit Adaptador Usb Kingston - Kingston	51.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-classe-4-8gb-multikit-adaptador-usb-kingston-kingston/p/7490599/ia/inaz/
279	Hd externo seagate 1tb plus slim portatil - azul - Seagate	339.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-seagate-1tb-plus-slim-portatil-azul-seagate/p/7485264/ia/inaz/
280	HD Interno 3.5 500GB SATA III 7200RPM Toshiba - Toshiba	481.21	5/10/2017	https://www.magazineluiza.com.br/hd-interno-3.5-500gb-sata-iii-7200rpm-toshiba-toshiba/p/7488181/ia/inaz/
281	Mini Pendrive Preto 16Gb Usb 2.0 Pd771 Multilaser - Multilaser	39.9	5/10/2017	https://www.magazineluiza.com.br/mini-pendrive-preto-16gb-usb-2.0-pd771-multilaser-multilaser/p/7471950/ia/inaz/
282	Pen Drive Corações Love - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-coracoes-love-mega-emporio/p/7472200/ia/inaz/
283	Pen Drive Garoto de Lego - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garoto-de-lego-mega-emporio/p/7467329/ia/inaz/
284	Pen Drive MMs - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mms-mega-emporio/p/7467802/ia/inaz/
285	Memória Ripjaws 8Gb 4X2gb 240P Ddr3 1600 Pc3 12800 G.Skill - G Skill	534.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ripjaws-8gb-4x2gb-240p-ddr3-1600-pc3-12800-g.skill-g-skill/p/7469056/ia/mddr/
286	Pen Drive Pato Donald Jogador de Futebol - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pato-donald-jogador-de-futebol-mega-emporio/p/7389953/ia/inaz/
287	Pen Drive Pooh com Fundo Vermelho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pooh-com-fundo-vermelho-mega-emporio/p/7403803/ia/inaz/
288	Cartão De Memória 32Gb Com Adaptador Preto Sra-A1c1032gb Sony - Sony	115.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-32gb-com-adaptador-preto-sra-a1c1032gb-sony-sony/p/7400324/ia/inaz/
289	Pen Drive Baby Pato Donald - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-baby-pato-donald-mega-emporio/p/7400752/ia/inaz/
290	Pen Drive Guitarra MTV - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-guitarra-mtv-mega-emporio/p/7411678/ia/inaz/
291	Pen Drive Papai Noel Saco de Presentes - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-papai-noel-saco-de-presentes-mega-emporio/p/7402088/ia/inaz/
292	Pen Drive Popeye - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-popeye-mega-emporio/p/7402195/ia/inaz/
293	Hdd externo portatil wd my passport preto 3 tb - wdbyft0030bbk-wesn - Wd	970.5	5/10/2017	https://www.magazineluiza.com.br/hdd-externo-portatil-wd-my-passport-preto-3-tb-wdbyft0030bbk-wesn-wd/p/7402575/ia/inaz/
294	Ssd Sata Iii 2.5 Blister Uv400 960Gb Suv400s37/960G Kingston - Kingston	2586.9	5/10/2017	https://www.magazineluiza.com.br/ssd-sata-iii-2.5-blister-uv400-960gb-suv400s37-960g-kingston-kingston/p/7490632/ia/inaz/
295	Pen Drive Pulseira Prata de Metal - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pulseira-prata-de-metal-mega-emporio/p/7499574/ia/inaz/
296	Pen Drive Chave Volkswagen - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-chave-volkswagen-mega-emporio/p/7500604/ia/inaz/
297	Pen Drive Caveira Rei - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-caveira-rei-mega-emporio/p/7486948/ia/inaz/
298	Cartão Micro Sd 32Gb Com 2 Adaptadores Mc113 Multilaser - Multilaser	79.9	5/10/2017	https://www.magazineluiza.com.br/cartao-micro-sd-32gb-com-2-adaptadores-mc113-multilaser-multilaser/p/7497237/ia/inaz/
299	Pen Drive Simpsons Homer 8GB PD070 - Multilaser - Multilaser	40.41	5/10/2017	https://www.magazineluiza.com.br/pen-drive-simpsons-homer-8gb-pd070-multilaser-multilaser/p/7499897/ia/inaz/
300	Pen Drive Macaquinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-macaquinho-mega-emporio/p/7501431/ia/inaz/
301	Hd Interno 2TB Western Digital Sata Blue 3.5 WD20EZRZ - Cromado - Western Digital	395.0	5/10/2017	https://www.magazineluiza.com.br/hd-interno-2tb-western-digital-sata-blue-3.5-wd20ezrz-cromado-western-digital/p/7500719/ia/inaz/
302	Pen Drive Piu-Piu - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-piu-piu-mega-emporio/p/7501296/ia/inaz/
303	Kit Memória Gamer Vengeance Led 32Gb Ddr4 3000 Mhz Cmu32gx4m2c3000c15b Corsair - Corsair	1936.9	5/10/2017	https://www.magazineluiza.com.br/kit-memoria-gamer-vengeance-led-32gb-ddr4-3000-mhz-cmu32gx4m2c3000c15b-corsair-corsair/p/7501722/ia/mddr/
304	Pen Drive Picolé Sem Risco - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-picole-sem-risco-mega-emporio/p/7501748/ia/inaz/
305	Pen Drive Minions Tim 8GB PD096 - Multilaser - Multilaser	44.91	5/10/2017	https://www.magazineluiza.com.br/pen-drive-minions-tim-8gb-pd096-multilaser-multilaser/p/7493360/ia/inaz/
306	Pen Drive Piu-Piu - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-piu-piu-mega-emporio/p/7494913/ia/inaz/
307	Pen Drive Brook do Anime One Piece - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-brook-do-anime-one-piece-mega-emporio/p/7501298/ia/inaz/
308	HD Interno 500 GB SATA 3 - ST500DM002 - Seagate - Seagate	308.9	5/10/2017	https://www.magazineluiza.com.br/hd-interno-500-gb-sata-3-st500dm002-seagate-seagate/p/7504150/ia/inaz/
309	Pen Drive Osso - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-osso-mega-emporio/p/7510231/ia/inaz/
310	Pen Drive Marvel Capitão América 8GB PD080 - Multilaser - Multilaser	40.41	5/10/2017	https://www.magazineluiza.com.br/pen-drive-marvel-capitao-america-8gb-pd080-multilaser-multilaser/p/7518122/ia/inaz/
311	Pen Drive Garrafa de Coca-Cola com Tampa Vermelha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garrafa-de-coca-cola-com-tampa-vermelha-mega-emporio/p/7509115/ia/inaz/
312	Cartão de Memória 3X1 32GB Classe 10 Multilaser - MC113 - Multilaser	86.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-3x1-32gb-classe-10-multilaser-mc113-multilaser/p/7514707/ia/inaz/
313	Pen Drive San Disk de 16Gb Cruzer Blade - SanDisk	61.98	5/10/2017	https://www.magazineluiza.com.br/pen-drive-san-disk-de-16gb-cruzer-blade-sandisk/p/7510057/ia/iapd/
314	Pen Drive Osso - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-osso-mega-emporio/p/7511019/ia/inaz/
315	Pen Drive Torta de Morango - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-torta-de-morango-mega-emporio/p/7512798/ia/inaz/
316	Hd externo seagate 1tb plus slim portatil - prata - Seagate	299.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-seagate-1tb-plus-slim-portatil-prata-seagate/p/7502610/ia/inaz/
317	Cartão De Memória Micro Sdhc 4Gb Classe 4 Com Adaptador Preto Adata - Adata	33.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-micro-sdhc-4gb-classe-4-com-adaptador-preto-adata-adata/p/7506295/ia/inaz/
318	Pen Drive Boneco Flexível - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-flexivel-mega-emporio/p/7506927/ia/inaz/
319	Pen Drive Ursinho Rilakkuma - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ursinho-rilakkuma-mega-emporio/p/7509112/ia/inaz/
320	Memória 4Gb Udimm Ddr3 1333Mhz 10242459 Adata - Adata	218.9	5/10/2017	https://www.magazineluiza.com.br/memoria-4gb-udimm-ddr3-1333mhz-10242459-adata-adata/p/7505460/ia/mddr/
321	Pen Drive Ursinho Rosa com Corações - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ursinho-rosa-com-coracoes-mega-emporio/p/7496966/ia/inaz/
322	Pen Drive Ninja com Espada - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ninja-com-espada-mega-emporio/p/7492639/ia/inaz/
323	Pen drive 8gb multilaser pd587 preto - Multilaser	24.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-multilaser-pd587-preto-multilaser/p/7485861/ia/inaz/
324	Hdd wd purple 4 tb para seguranca / vigilancia / dvr  - wd40purz - Wd	964.8	5/10/2017	https://www.magazineluiza.com.br/hdd-wd-purple-4-tb-para-seguranca-vigilancia-dvr-wd40purz-wd/p/7493564/ia/inaz/
325	Memória Tridentx 16Gb 4X4gb 240P Ddr3 2400 G.Skill - G Skill	983.9	5/10/2017	https://www.magazineluiza.com.br/memoria-tridentx-16gb-4x4gb-240p-ddr3-2400-g.skill-g-skill/p/7483696/ia/mddr/
326	Pen Drive Star Wars Stormtrooper 8GB PD039 Multilaser. - Multilaser	46.09	5/10/2017	https://www.magazineluiza.com.br/pen-drive-star-wars-stormtrooper-8gb-pd039-multilaser.-multilaser/p/7477036/ia/inaz/
327	Hd externo seagate expansion stbv4000/100 / 4tb / usb 3.0 - Seagate	559.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-seagate-expansion-stbv4000-100-4tb-usb-3.0-seagate/p/7481057/ia/inaz/
328	"Hd interno 2tb sata 2 7200rpm 3,5"" hitachi pull hua722020ala331 hitachi - Hitachi"	360.58	5/10/2017	https://www.magazineluiza.com.br/hd-interno-2tb-sata-2-7200rpm-3-5-hitachi-pull-hua722020ala331-hitachi-hitachi/p/7528839/ia/inaz/
329	Pen Drive Macaquinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-macaquinho-mega-emporio/p/7527004/ia/inaz/
330	Pen Drive Emblema São Paulo Futebol Clube - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-emblema-sao-paulo-futebol-clube-mega-emporio/p/7527806/ia/inaz/
331	HD Interno 4TB SATA III 64MB Roxo WD40PURX - Western Digital - Western Digital	999.9	5/10/2017	https://www.magazineluiza.com.br/hd-interno-4tb-sata-iii-64mb-roxo-wd40purx-western-digital-western-digital/p/7528790/ia/inaz/
332	Hd externo seagate expansion stbx2000401 2tb - 2.5 - Seagate	483.65	5/10/2017	https://www.magazineluiza.com.br/hd-externo-seagate-expansion-stbx2000401-2tb-2.5-seagate/p/7528820/ia/inaz/
333	Pen Drive Ninja com Espada - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ninja-com-espada-mega-emporio/p/7528869/ia/inaz/
334	HD Interno 1TB Western Digital Sata Blue 3.5 WD10EZEX - Cromado - Western Digital	239.0	5/10/2017	https://www.magazineluiza.com.br/hd-interno-1tb-western-digital-sata-blue-3.5-wd10ezex-cromado-western-digital/p/7530540/ia/inaz/
335	HD Externo 6TB Seagate USB 3.0 - STDT6000100 - Preto - Seagate	979.0	5/10/2017	https://www.magazineluiza.com.br/hd-externo-6tb-seagate-usb-3.0-stdt6000100-preto-seagate/p/7524666/ia/inaz/
336	Pen Drive Tigre - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-tigre-mega-emporio/p/7526999/ia/inaz/
337	Kit Memória Gamer Vengeance Lpx 32Gb Ddr4 2400Mhz Cmk32gx4m2a2400c14r Corsair - Corsair	1837.9	5/10/2017	https://www.magazineluiza.com.br/kit-memoria-gamer-vengeance-lpx-32gb-ddr4-2400mhz-cmk32gx4m2a2400c14r-corsair-corsair/p/7529497/ia/mddr/
338	Pen Drive Star Wars Yoda 8GB PD037 Multilaser. - Multilaser	46.09	5/10/2017	https://www.magazineluiza.com.br/pen-drive-star-wars-yoda-8gb-pd037-multilaser.-multilaser/p/7532140/ia/inaz/
339	Cartão De Memória Sd Card 32Gb Classe 10 Sda-32Gb Kingston - Kingston	173.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-sd-card-32gb-classe-10-sda-32gb-kingston-kingston/p/7493954/ia/inaz/
340	"Hd interno 4tb sata 3 5900rpm 3,5"" skyhawk cctv(disco rigido st4000vx007 seagate - Seagate"	845.79	5/10/2017	https://www.magazineluiza.com.br/hd-interno-4tb-sata-3-5900rpm-3-5-skyhawk-cctv-disco-rigido-st4000vx007-seagate-seagate/p/7502079/ia/inaz/
341	Cartao De Memoria 64gb Microsdhc 064gg Sandisk - Sandisk	163.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-64gb-microsdhc-064gg-sandisk-sandisk/p/7492908/ia/inaz/
342	Pen Drive Jack Skellington - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-jack-skellington-mega-emporio/p/7494959/ia/inaz/
343	HD Interno 4TB Seagate Sata Barracuda ST4000DM005 - Seagate	599.0	5/10/2017	https://www.magazineluiza.com.br/hd-interno-4tb-seagate-sata-barracuda-st4000dm005-seagate/p/7490671/ia/inaz/
344	Pen drive multilaser pd053 nano 8gb - Multilaser	44.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-multilaser-pd053-nano-8gb-multilaser/p/7493617/ia/inaz/
345	Pen Drive Lanterna Verde - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-lanterna-verde-mega-emporio/p/7622516/ia/inaz/
346	Cartão de Memória Multilaser MicroSD + SD + Pen Drive 16GB Kit 3 Em 1 MC112 - Multilaser	48.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-multilaser-microsd-sd-pen-drive-16gb-kit-3-em-1-mc112-multilaser/p/7612854/ia/inaz/
347	Mídia CD-R Velocidade 52X Shrink Print Plus 50 Unidades - Multilaser - Multilaser	37.4	5/10/2017	https://www.magazineluiza.com.br/midia-cd-r-velocidade-52x-shrink-print-plus-50-unidades-multilaser-multilaser/p/7608585/ia/inaz/
348	Pen Drive MMs - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mms-mega-emporio/p/7609742/ia/inaz/
349	Pen Drive Patinha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-patinha-mega-emporio/p/7609878/ia/inaz/
350	Pen Drive Pato Donald - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pato-donald-mega-emporio/p/7615028/ia/inaz/
351	Pen Drive Violão - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-violao-mega-emporio/p/7615645/ia/inaz/
352	Pen Drive 8GB Chewbacca PD041 - Multilaser - Multilaser	39.88	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-chewbacca-pd041-multilaser-multilaser/p/7608869/ia/inaz/
353	Pen Drive Doraemon - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-doraemon-mega-emporio/p/7601177/ia/inaz/
354	Cartão De Memória Micro Sd 8 Gb Mc141 Multilaser - Multilaser	36.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-micro-sd-8-gb-mc141-multilaser-multilaser/p/7603144/ia/inaz/
355	Pen Drive Chinelo com Flores Brancas - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-chinelo-com-flores-brancas-mega-emporio/p/7618917/ia/inaz/
356	Memória Para Notebook 8Gb Ddr3 1600Mhz Low Voltage Sodimm Kcp3l16sd8/8 Kingston - Kingston	435.9	5/10/2017	https://www.magazineluiza.com.br/memoria-para-notebook-8gb-ddr3-1600mhz-low-voltage-sodimm-kcp3l16sd8-8-kingston-kingston/p/7614830/ia/mddr/
357	Pen Drive ET Toy Story - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-et-toy-story-mega-emporio/p/7616163/ia/inaz/
358	Hd interno 3,5 1tb sata iii 7200 rpm blue western digital - Wd	411.66	5/10/2017	https://www.magazineluiza.com.br/hd-interno-3-5-1tb-sata-iii-7200-rpm-blue-western-digital-wd/p/7628572/ia/inaz/
359	Pen Drive Tartaruga Preta com Casco Marrom - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-tartaruga-preta-com-casco-marrom-mega-emporio/p/7628251/ia/inaz/
360	Pen Drive Minions Dave 8GB PD095 - Multilaser - Multilaser	44.91	5/10/2017	https://www.magazineluiza.com.br/pen-drive-minions-dave-8gb-pd095-multilaser-multilaser/p/7631983/ia/inaz/
361	Memória Ripjaws 2X2gb Ddr3 F3-12800Cl7d 4Gbrm G Skill - G Skill	271.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ripjaws-2x2gb-ddr3-f3-12800cl7d-4gbrm-g-skill-g-skill/p/7631011/ia/mddr/
362	Conversor Interno HD IDE para SATA, CONV9057 - Comtac - Comtac	34.9	5/10/2017	https://www.magazineluiza.com.br/conversor-interno-hd-ide-para-sata-conv9057-comtac-comtac/p/7629464/ia/inaz/
363	Pen Drive Usb 3.0 128Gb Datatraveler 100 Preto Dt100g3/128Gb Kingston - Kingston	282.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-usb-3.0-128gb-datatraveler-100-preto-dt100g3-128gb-kingston-kingston/p/7626012/ia/inaz/
364	Cartão de Memória 16GB com Adaptador SD e USB MC121 - Multilaser - Multilaser	58.41	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-16gb-com-adaptador-sd-e-usb-mc121-multilaser-multilaser/p/7625974/ia/inaz/
365	HD Seagate 1TB 7200RPM 3.5 - ST1000VX000 - SEAGATE	330.61	5/10/2017	https://www.magazineluiza.com.br/hd-seagate-1tb-7200rpm-3.5-st1000vx000-seagate/p/7638756/ia/inaz/
366	Pen Drive Violão - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-violao-mega-emporio/p/7636126/ia/inaz/
367	Pen Drive Lata de Heineken - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-lata-de-heineken-mega-emporio/p/7636221/ia/inaz/
